0.0941	1.7977
0.4630	1.9874
0.9465	3.1017
1.0616	3.4562
2.8791	4.3982
4.1189	5.7907
7.2687	9.0400
7.8381	9.4110
8.0146	9.7109
9.3028	10.8968
9.8786	11.3696
11.2615	12.8309
12.1052	13.7067
13.2058	15.2256
15.9124	17.6918
16.2722	18.5336
17.8733	19.4451
18.1174	19.8752
18.2295	19.9180
18.7639	20.4458
19.9279	21.7789
20.1850	21.7860
20.8413	22.8973
21.1021	23.3361
22.1805	23.9050
22.6612	24.3028
22.8497	24.4738
23.2414	25.8703
24.9828	26.7586
26.1544	28.0616
26.4807	28.4554
26.6616	28.5329
27.0034	28.9944
27.6375	29.4592
27.7594	29.7504
28.4492	30.3580
28.4780	30.4022
29.4590	31.8600
29.5577	32.4715
30.0129	33.3040
30.4767	33.8171
30.4934	33.8607
31.0012	34.5244
31.2070	34.5610
31.6843	35.0829
32.0067	35.4102
32.1995	35.8150
32.5899	35.8832
33.1377	36.3631
34.7345	37.0112
35.2492	37.4306
35.4120	37.7790
36.3428	38.0706
36.9974	38.5357
38.2660	40.0280
38.3647	40.7030
38.4543	41.1667
38.5589	41.3135
38.9128	41.6073
39.0278	41.6615
39.1840	41.8750
39.8630	42.5025
40.0433	43.0206
40.2927	43.4847
40.3831	43.7096
40.9591	44.3005
41.0787	44.2600
41.1898	44.2079
41.2065	44.3500
41.9055	44.5464
43.3964	45.0604
45.0086	46.5681
46.1576	47.6460
46.8071	49.6184
47.1675	50.0218
47.8826	50.2932
49.7114	51.5498
50.4957	51.9425
51.5963	53.3553
51.8691	54.3482
51.9759	54.3516
52.0039	54.4373
53.3202	55.5191
53.9581	55.7387
54.4473	55.9946
55.0526	57.1583
55.1250	57.8078
55.2438	58.5123
55.4802	58.9707
55.8063	59.3807
56.1076	59.7251
56.2709	59.8025
57.3993	60.1643
58.9122	61.2107
58.9587	61.2890
61.5958	63.1240
62.5600	64.3509
64.0577	65.8861
65.6271	67.0951
67.2188	69.3508
67.2189	69.5432
67.4733	69.8047
67.8877	69.8421
68.5469	70.0619
70.3761	71.9284
71.8777	73.4206
73.5242	75.0885
73.6868	76.0390
73.7432	75.9546
73.8468	76.2835
73.9234	76.3354
74.5523	77.4735
74.7951	77.7586
75.1851	78.4117
75.7216	78.7415
75.8393	78.6111
76.2025	78.7167
76.5870	78.9541
77.9962	79.6308
78.2608	79.9969
79.4703	81.2091
79.7235	81.7929
80.0144	81.9514
80.7180	82.2484
81.2555	82.7348
81.5896	83.2679
81.7429	83.5018
81.9678	83.6837
83.2058	84.6489
84.0513	86.1159
84.0780	86.1559
