0.0941	1.8099
0.4630	1.9984
0.9465	3.1212
1.0616	3.4790
2.8791	4.4133
4.1189	5.8213
7.2687	9.0853
7.8381	9.4636
8.0146	9.7153
9.3028	10.9566
9.8786	11.3755
11.2615	12.8752
12.1052	13.7084
13.2058	15.2663
15.9124	17.6954
16.2722	18.5537
17.8733	19.4637
18.1174	19.9119
18.2295	19.9300
18.7639	20.4935
19.9279	21.8459
20.1850	21.8228
20.8413	22.9500
21.1021	23.3867
22.1805	23.9052
22.6612	24.3060
22.8497	24.4947
23.2414	25.8905
24.9828	26.7860
26.1544	28.0834
26.4807	28.4779
26.6616	28.5662
27.0034	29.0181
27.6375	29.5058
27.7594	29.7587
28.4492	30.3835
28.4780	30.4451
29.4590	31.8640
29.5577	32.5156
30.0129	33.3223
30.4767	33.8553
30.4934	33.8917
31.0012	34.5430
31.2070	34.6088
31.6843	35.1213
32.0067	35.4197
32.1995	35.8726
32.5899	35.8854
33.1377	36.4124
34.7345	37.0588
35.2492	37.4839
35.4120	37.8340
36.3428	38.1170
36.9974	38.5514
38.2660	40.0321
38.3647	40.7556
38.4543	41.1927
38.5589	41.3402
38.9128	41.6565
39.0278	41.6970
39.1840	41.9201
39.8630	42.5519
40.0433	43.0221
40.2927	43.5430
40.3831	43.7542
40.9591	44.3588
41.0787	44.2758
41.1898	44.2243
41.2065	44.3656
41.9055	44.5861
43.3964	45.1020
45.0086	46.5962
46.1576	47.6919
46.8071	49.6740
47.1675	50.0256
47.8826	50.3242
49.7114	51.5686
50.4957	51.9828
51.5963	53.3929
51.8691	54.3575
51.9759	54.4015
52.0039	54.4387
53.3202	55.5196
53.9581	55.7445
54.4473	56.0299
55.0526	57.1778
55.1250	57.8616
55.2438	58.5359
55.4802	59.0043
55.8063	59.4152
56.1076	59.7738
56.2709	59.8178
57.3993	60.2181
58.9122	61.2405
58.9587	61.3482
61.5958	63.1520
62.5600	64.3716
64.0577	65.9391
65.6271	67.1547
67.2188	69.3986
67.2189	69.5557
67.4733	69.8197
67.8877	69.8646
68.5469	70.1165
70.3761	71.9514
71.8777	73.4513
73.5242	75.1419
73.6868	76.0850
73.7432	75.9651
73.8468	76.3264
73.9234	76.3759
74.5523	77.4760
74.7951	77.7968
75.1851	78.4524
75.7216	78.7420
75.8393	78.6339
76.2025	78.7677
76.5870	78.9910
77.9962	79.6513
78.2608	80.0277
79.4703	81.2226
79.7235	81.8194
80.0144	82.0087
80.7180	82.2511
81.2555	82.7851
81.5896	83.2738
81.7429	83.5552
81.9678	83.7042
83.2058	84.6633
84.0513	86.1363
84.0780	86.1938
84.1253	86.5317
84.4374	87.1667
85.4663	87.7064
86.0452	87.8355
86.5575	88.3780
87.0583	89.0521
88.4644	90.3850
88.6383	90.7142
89.4622	92.4540
89.5894	92.7043
89.7068	92.7499
90.9614	93.7407
91.3789	94.1347
91.4404	94.3939
92.3593	96.1285
93.0625	96.9397
93.5680	97.4154
93.5842	97.4192
93.8673	97.7385
93.8813	97.6678
94.8752	97.9932
95.3767	98.0585
96.8126	98.2665
98.5014	100.0462
98.9657	101.4331
98.9937	101.6538
100.4382	102.1854
103.5454	105.3372
103.8678	105.5611
103.9684	105.8162
104.9542	106.9722
105.1809	107.0861
105.2316	107.0783
106.3279	107.8886
107.3708	108.8036
107.7484	109.4945
107.8858	109.5418
108.4364	110.2857
108.7179	111.3160
111.0730	112.7884
111.3847	112.8841
112.1279	114.1535
112.6738	114.5988
113.1834	115.0510
114.9274	116.5152
115.1630	116.8690
116.2048	117.6588
116.5877	118.7748
116.6589	119.0059
116.7271	119.2280
116.7663	119.2267
117.3215	119.7429
117.6355	120.0449
117.8157	120.1563
118.9741	120.7887
120.4109	121.9775
120.6749	122.5008
121.6938	123.4365
121.7435	123.4720
123.2014	125.0662
124.6656	126.6369
124.7472	126.6197
125.8504	127.4236
126.4817	128.5185
128.3710	130.0478
128.7497	131.0395
128.8353	131.3035
128.8556	131.3099
129.1106	131.7485
129.6226	132.6958
129.6453	132.8325
129.7256	133.0398
129.9955	133.4636
130.1998	133.6141
130.3870	133.9008
130.9444	134.3204
131.3026	134.6112
131.3320	134.5403
132.6116	134.9992
133.0560	135.0540
134.1946	135.9042
135.7684	137.3089
135.9768	137.6191
136.9574	138.8839
138.1957	139.7321
138.7815	140.7998
138.8208	140.7184
139.7459	141.4794
140.1975	141.7652
140.3909	142.0486
140.8166	142.3827
141.5201	144.0970
142.0622	144.9707
142.2847	145.3028
142.3147	145.4459
142.6738	145.9641
143.3766	146.9214
143.4729	146.9067
143.8806	147.4302
143.8939	147.3396
145.2475	148.5944
145.7997	149.1737
146.4520	149.5402
146.7005	149.5791
147.3877	149.9288
147.5387	149.8236
147.9437	150.0563
148.5496	150.0763
148.8725	150.4986
150.1155	151.9813
150.4300	152.0810
152.7616	154.4035
153.6185	155.4219
154.1115	156.1811
155.6461	157.3264
156.2113	157.7896
157.5275	159.3042
158.8217	161.0692
159.9131	161.7071
160.1147	161.8544
160.8029	162.3834
161.0762	163.3642
161.0992	163.6650
161.2322	163.9151
162.1994	164.0907
162.6966	164.4484
165.4200	167.1423
166.2284	168.7571
166.7265	169.2934
166.9601	169.4062
168.3376	169.8541
170.6585	172.3158
171.1827	172.9770
172.5783	175.0359
174.0157	176.0723
175.5255	178.0360
175.9638	178.8504
175.9679	178.7892
176.2054	178.9371
177.7799	180.6283
178.0326	180.8053
178.3798	181.3008
178.4125	181.3548
178.9385	181.6444
179.7662	182.1735
180.6179	182.6471
181.2560	183.5566
181.4962	184.0869
182.1041	184.3297
182.2251	184.3513
183.6765	185.4835
184.9493	186.6526
