0.0943	0.1621
0.3171	1.4261
0.3171	1.2169
0.3800	0.8666
0.4078	0.9295
0.4247	1.0589
0.4608	1.7652
0.5349	1.0273
0.6233	1.2789
0.7586	1.2814
0.8535	1.5316
1.0556	1.8604
1.0956	1.8514
1.4636	2.1033
1.4684	2.5898
1.6625	2.5570
1.7569	2.0951
1.8999	2.7300
1.9264	2.7498
1.9650	2.5558
2.2470	2.8333
2.8502	3.1011
2.9159	3.0621
3.1220	3.3220
3.4875	3.5731
3.8808	4.8071
3.8964	4.8629
3.9033	4.8698
3.9359	4.7693
4.3039	4.7364
4.3220	4.8743
4.4175	4.8438
4.9713	5.1219
5.1045	5.2148
5.3103	5.3706
5.3766	5.4545
5.5793	5.6637
5.8940	6.2102
5.8972	6.0591
6.1396	6.3749
6.9259	7.0035
7.1670	7.4418
7.2245	7.3742
7.4967	7.9594
7.5158	7.9526
7.6196	7.8850
8.0379	8.8236
8.0987	8.5033
8.1580	8.9358
8.1823	8.6813
8.1858	8.5729
8.3843	9.3609
8.4259	10.4052
8.4799	10.0641
8.5981	10.7196
8.6077	10.7374
8.7569	9.3727
8.7847	10.7663
8.9403	11.0798
9.1506	11.5228
9.1695	11.5500
9.2629	11.6581
9.4702	11.7646
9.5637	10.2869
9.5726	11.9461
9.7068	11.0220
9.8974	12.0966
10.0239	11.6034
10.5296	11.9266
10.6840	11.5651
11.0926	12.4524
11.1185	12.6050
11.1447	12.0953
11.4327	12.1546
11.5213	12.3898
11.5529	12.0341
12.0117	12.5981
12.0864	12.6365
12.3293	12.6923
12.5557	12.7645
12.9312	13.1146
13.1021	13.1941
13.3451	13.4662
13.4201	13.6339
13.4751	13.6385
13.8706	14.0756
13.9683	14.1166
14.5536	14.6265
14.7440	14.9934
14.9139	15.0706
14.9352	15.1191
15.4572	15.6348
15.5617	15.9458
15.7127	15.9409
15.8044	16.1651
15.8517	16.2315
16.2602	16.3335
16.4093	16.5752
16.4098	16.7826
16.5776	16.7748
16.6468	16.9809
16.7777	17.0247
17.1572	17.2260
17.2345	17.3773
17.6526	17.7195
17.8233	18.0784
17.8261	17.9515
18.2896	18.3569
18.4949	18.5455
19.5304	19.9667
19.5635	19.9294
19.5892	19.9092
20.0608	20.2305
20.2694	20.3761
20.2813	20.4835
20.5276	20.7276
20.7726	20.9417
21.2209	21.2817
21.4383	22.6250
21.4615	22.6188
21.4650	21.9855
21.4696	22.8675
21.4747	22.4159
21.5241	22.4893
21.8678	23.2634
22.0031	23.2131
22.1438	23.1692
22.4665	23.0028
22.4896	23.5206
22.5469	23.5421
22.7009	23.2788
23.3116	23.4946
23.4556	23.6388
23.4589	23.6735
23.7408	24.0149
23.7872	23.9353
24.0749	24.1632
24.1607	24.3619
24.5089	24.6163
24.7492	24.8419
24.8913	25.5609
24.9169	25.7080
24.9277	25.2317
24.9503	26.5172
24.9583	25.3669
24.9782	26.3405
25.0229	26.6650
25.2411	26.8890
25.3845	27.2084
25.3867	27.2112
25.3998	27.2243
25.9976	27.3765
26.1444	27.9252
26.1842	27.5303
26.2350	27.9116
26.4731	27.7414
26.5111	28.1333
26.6633	28.2380
27.2765	28.3387
27.6045	28.3123
27.6524	28.1769
27.7714	28.3420
27.9406	29.3121
28.2493	29.5613
28.2791	29.2168
28.2824	29.5915
28.2951	28.9846
28.4116	29.2914
28.5746	29.6198
28.7216	29.6743
28.7884	29.6009
29.5708	29.7055
29.7224	30.0454
29.8060	30.2662
29.9460	30.4139
30.1851	30.4056
30.3785	30.5923
30.4323	30.8703
30.4443	30.6789
30.5251	31.2051
30.6988	31.0136
30.7400	30.9788
30.9843	31.6731
30.9964	31.2384
31.0491	31.7588
31.3347	31.7062
31.3722	32.0237
31.5506	32.0341
31.6806	31.8888
32.1330	32.2790
32.1864	32.4720
32.1984	32.4227
32.4306	32.5013
32.6892	32.8892
33.1060	33.2113
33.5759	34.1731
33.5783	33.8948
33.6250	34.2183
33.7927	34.2774
34.3130	34.4130
34.8374	35.0952
34.9796	35.1768
35.4118	35.4841
35.5911	35.9460
35.6776	36.1649
35.7939	36.3216
35.9560	36.1393
36.0954	36.4237
36.5510	36.7510
36.9899	37.2796
37.0777	37.2571
37.6553	37.7515
37.6887	38.2645
37.7123	38.3609
37.7377	38.0270
37.8609	38.3230
37.8647	38.3142
38.3814	38.5139
38.6883	39.6547
38.6909	39.5369
38.7248	39.7260
38.7954	39.7965
38.8199	39.4301
39.1098	39.9730
39.1837	39.5766
39.6758	40.1726
39.8283	40.2519
40.1973	40.2966
40.5230	40.7230
40.9352	41.0753
41.0429	41.1487
41.1811	41.2752
41.4612	41.5670
41.5200	41.6112
41.6379	41.7746
41.7977	42.0980
41.8004	42.2243
41.9578	42.4084
42.0572	42.6056
42.3451	42.6078
42.4113	42.6617
42.8018	43.0825
42.9526	43.4511
42.9882	43.5129
43.2593	43.8600
43.4248	44.0399
43.4345	43.8300
43.5298	43.7652
43.7285	44.1055
44.1670	44.4631
44.1671	44.3593
44.8247	44.8858
44.9074	44.9671
45.5440	45.6930
45.7062	45.8210
46.0148	46.2654
46.1643	46.2744
46.3372	46.7017
46.3960	46.6204
46.5505	46.7112
46.7929	46.9806
47.1345	47.2997
47.3805	47.5805
47.5898	47.7898
47.9393	48.0609
48.0074	48.2667
48.2016	48.7091
48.3064	49.1128
48.3906	48.7824
48.4831	49.4044
48.5728	49.4717
48.6395	48.9793
48.8096	49.5664
48.9079	49.5504
49.5447	49.7559
49.7427	50.2029
49.7814	50.1949
49.8786	50.4997
49.9522	50.5242
50.2315	50.4490
50.6022	50.6552
51.0116	51.2215
51.2016	51.5598
51.2566	51.4867
51.3075	51.6821
51.6449	51.9510
51.7761	52.0677
52.0594	52.2209
52.2079	52.3015
52.4389	52.7109
52.5668	52.8533
52.8244	52.9291
52.9715	53.4032
53.0811	53.3185
53.1545	53.4876
53.1668	53.8754
53.2498	53.9169
53.2643	53.9198
53.9748	54.1141
54.0098	54.1954
54.3019	54.5019
54.6654	54.7157
54.8692	55.0971
55.0166	55.6920
55.0472	55.1829
55.1572	55.7032
55.2312	55.5621
55.2758	55.6634
55.4327	55.7096
55.4982	55.8646
55.9319	56.1319
56.3521	57.1610
56.4041	57.3727
56.4246	57.5573
56.4621	57.6469
56.5831	56.9881
56.8111	58.3113
56.8519	57.5789
56.9018	57.2817
57.2354	58.2352
57.3294	59.1145
57.4970	59.4114
57.5436	59.4715
57.5624	59.3300
57.6892	58.5037
57.8025	58.5000
57.8315	58.6083
58.0015	59.0893
58.1388	59.2235
58.3244	60.1943
58.3517	60.2107
58.5951	60.3227
58.6390	59.9196
58.7671	59.5499
59.0361	60.2501
59.0400	60.4920
59.1086	59.7997
59.4692	60.0741
59.7948	60.5463
59.9300	60.6026
60.2822	60.5255
60.8052	61.0052
61.1113	61.2063
61.4479	61.5561
61.4660	61.6245
61.6502	61.7392
61.8628	61.9227
62.0275	62.0875
62.3085	62.4673
62.3147	62.4377
62.5718	62.6677
62.8018	62.8552
62.8544	63.0107
62.9064	63.0714
63.0813	63.1403
63.1553	63.2927
63.4337	63.4960
63.5370	63.6832
63.8039	63.8804
64.6175	64.6812
64.6799	64.8947
64.7069	64.9643
65.1117	65.3216
65.2481	65.4849
65.8912	66.0197
66.0682	66.2682
66.9600	67.1635
67.0981	67.7192
67.2288	67.5850
67.2542	68.4496
67.3311	68.4693
67.3357	68.0001
67.3663	68.6822
67.6056	68.9566
67.6110	68.0211
67.6908	68.9762
68.0375	69.1781
68.2438	68.6277
68.4491	69.0396
68.4856	69.0597
68.5876	69.2619
68.7399	69.1641
69.5407	70.0234
69.5806	70.4698
69.6304	69.9723
69.6835	70.4732
69.9260	71.2841
70.0327	71.4039
70.0430	71.5129
70.1672	70.6138
70.2088	71.7849
70.4890	71.2010
70.5507	72.0957
70.5556	72.0992
70.7129	71.7866
71.0375	71.8048
71.1214	72.3979
71.3636	72.2521
71.4888	72.3980
71.6249	72.4530
72.1852	72.8181
72.4700	73.0982
72.4758	72.9485
72.6918	73.2083
72.8012	73.1449
73.3165	73.5159
73.3603	73.6294
73.4146	73.6278
73.4295	73.6435
73.5273	73.7142
73.5475	73.7071
73.7231	73.7917
74.0071	74.0912
74.2157	74.4074
74.4698	74.6471
74.5431	74.7951
74.8700	75.1320
74.9679	75.2499
75.2716	75.3543
75.4438	77.0789
75.4709	77.0770
75.4851	76.7084
75.4884	77.4722
75.5004	77.5022
75.6077	77.2203
75.6287	77.2518
75.6337	76.0852
75.8795	77.6364
75.9673	77.9360
76.2075	77.5000
76.3128	77.5236
76.4173	77.3200
76.5310	77.3662
76.6433	77.5447
76.9275	78.6820
77.0175	78.7235
77.4284	77.9430
77.4350	78.8871
77.6949	79.0175
77.7184	78.8213
77.8869	78.6752
77.8887	78.7025
78.0239	78.6093
78.0245	79.0666
78.5524	79.1215
